PRIORITY,TYPE,SUBTYPE,RISK_ASSESSMENT,VALUES,UNITS,STUDY_TYPE,EXPOSURE_ROUTE,SPECIES,SOURCE,DETAILS
-1,LD90,-,mortality:acute,0.7658,ug/eu,"topical, general",-,braconid parasitoid wasp,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,7.37,ppm,"environmental, unspecified",-,oblique banded leaf roller,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,62.5,mg/kg,"topical, general",-,tortrix moth,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,36.6,ppm,"topical, general",-,sweetpotato weevil,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,30.14,ppm,"topical, general",-,sweetpotato weevil,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,25.21,ppm,"topical, general",-,sweetpotato weevil,ECOTOX,ECOTOX Details
6,LD90,-,mortality:acute,14.86,ppm,"environmental, unspecified",-,oblique banded leaf roller,ECOTOX,ECOTOX Details
6,LD95,-,mortality:acute,334,mg/L,spray,-,corn earworm,ECOTOX,ECOTOX Details
6,LD95,-,mortality:acute,0.1079,g/m2,spray,-,white pine weevil,ECOTOX,ECOTOX Details
-1,LD95,-,mortality:acute,0.0353,mg/org,direct,-,land snail,ECOTOX,ECOTOX Details
6,LD95,-,mortality:acute,110,mg/L,spray,-,corn earworm,ECOTOX,ECOTOX Details
6,LD95,-,mortality:acute,0.0303,g/m2,spray,-,white pine weevil,ECOTOX,ECOTOX Details
